source,campaign,influencer_id,user_id,product,date,orders,revenue
Twitter,Festival Boost,97,d7723c24-367a-46bb-b945-448d98e518f7,Creatine,2025-06-26,3,8157
Twitter,Summer Fit,97,32e13b05-72e2-4c5c-ab40-c6c6de2073a6,Omega 3,2025-02-10,1,1929
Twitter,Summer Fit,97,ff01b8b7-d150-49b0-8172-f0c2078305ea,Energy Bar,2025-06-20,1,4595
Twitter,Summer Fit,97,570e5f1b-6e56-4939-93e5-ce8e7ccd7109,Omega 3,2025-03-28,2,7860
Twitter,Summer Fit,97,1643ab21-b06d-46bf-a07e-406ae078d331,Omega 3,2025-06-16,1,2072
Twitter,Wellness Week,98,daaabbe1-c31a-4675-84ea-16d84848bf2e,Creatine,2025-03-04,3,10392
Twitter,Winter Bulk,98,c3ba12e3-27be-4364-afcf-11f9fa4a2d3b,Protein Powder,2025-03-01,3,6612
Twitter,Wellness Week,98,b662b330-e56c-414c-93a4-237a37ffc1c0,Creatine,2025-05-18,1,1423
Twitter,Wellness Week,98,7523920a-23b8-48f2-80cc-62a6571d10c6,Protein Powder,2025-06-07,2,3888
Twitter,Winter Bulk,98,562dd26a-9a86-4766-977a-082b6d0018c4,Multivitamins,2025-07-12,1,3483
Twitter,Winter Bulk,98,2ce7c916-9315-4d37-8f99-aff659f0f4b2,Omega 3,2025-04-06,2,5118
Twitter,Summer Fit,98,21b8bb43-8ece-4402-a27e-ccde1a494b6d,Protein Powder,2025-05-23,2,1708
Twitter,Wellness Week,98,c703d9e9-671a-42c5-bcc1-4671fc19d911,Protein Powder,2025-05-02,3,5820
Twitter,Summer Fit,99,10797be5-0a26-4e8e-86db-38ccad0eb2ec,Multivitamins,2025-07-18,3,4350
Twitter,Winter Bulk,99,7fb59947-52d5-454f-93e3-5cbbb97f7b14,Creatine,2025-06-13,3,12429
Twitter,Wellness Week,99,a1cae4c5-3170-4947-ac15-3fde13a184d6,Protein Powder,2025-02-07,1,3168
Twitter,Summer Fit,99,c9f69680-0246-47cd-9a4c-7dc6486ec25d,Multivitamins,2025-04-02,2,4730
Twitter,Wellness Week,99,bf87ea23-7e47-4d5a-a5a6-31c957388b1b,Creatine,2025-07-07,3,11637
Twitter,Festival Boost,99,d04ba001-29a8-4cfe-a808-df8194f128e4,Omega 3,2025-04-12,1,1102
Twitter,Festival Boost,99,be489458-580c-4f96-a989-b1ed59e4472d,Multivitamins,2025-05-05,2,1890
Twitter,Wellness Week,99,818d2fe0-9181-4253-8286-6fb0777ff6c4,Creatine,2025-06-08,1,4227
Twitter,Festival Boost,99,c450dce5-82e3-49fb-96b4-52a0ea9a2625,Multivitamins,2025-03-24,2,3234
Twitter,Winter Bulk,99,d0cd6497-c472-43ee-b3b3-be31ee2f5efa,Multivitamins,2025-03-27,3,10311
Twitter,Summer Fit,99,cb5e2a30-7127-401a-9818-d5141ef4b929,Omega 3,2025-07-11,2,3084
Twitter,Wellness Week,99,88b0869a-e60a-492c-b667-6658c6104c06,Protein Powder,2025-07-16,1,2798
Twitter,Festival Boost,99,9deec576-57d7-440f-adf1-c65a467bfd62,Multivitamins,2025-03-18,2,8512
Twitter,Winter Bulk,99,dc87eda0-5eca-406c-8441-b8ec7aa78e4c,Omega 3,2025-03-18,2,4602
Twitter,Wellness Week,99,bab05f74-80c7-4ed9-9314-0a956981d0ed,Protein Powder,2025-05-26,1,1892
Twitter,Festival Boost,99,13c7ddf3-bc4a-45be-9156-05bf34007214,Multivitamins,2025-05-24,2,9548
Twitter,Festival Boost,99,87011899-cb73-4203-a6e4-b2438aea1244,Energy Bar,2025-03-14,3,13134
Twitter,Wellness Week,99,91f679e6-cf6f-4a91-ae94-42516efae2b6,Multivitamins,2025-06-20,1,4007
Twitter,Wellness Week,99,892d16b7-3794-43fb-94e5-4c7d9af09951,Omega 3,2025-04-09,2,8114
Twitter,Festival Boost,99,37b91675-6a1c-40f3-8466-fc58b859f378,Protein Powder,2025-02-26,1,541
YouTube,Summer Fit,100,622871c1-50d6-4e80-954f-8592c5420ea5,Creatine,2025-06-09,2,9260
YouTube,Festival Boost,100,0054e78b-a728-4709-acfd-bf4e180ff092,Protein Powder,2025-06-28,3,11190
YouTube,Wellness Week,100,9eb3370d-b6b4-4596-8ad1-3a23d9ee45ce,Protein Powder,2025-03-13,2,9114
YouTube,Festival Boost,100,bcd6e5ee-0b64-4744-a240-5fd46ac11a75,Multivitamins,2025-07-15,3,1803
YouTube,Winter Bulk,100,4b62a132-8de6-404d-991c-3478d32deb0c,Multivitamins,2025-04-17,1,3436
YouTube,Summer Fit,100,08dc7fb3-a238-495e-84cf-89a6ef8be0c5,Creatine,2025-02-12,3,3729
